url,frequency
www.costco.ca/.product.100666535.html,1
costco.ca/andy-&-evan-boys-3-piece-set.product.100751696.html,1
www.costco.ca/mountain-sole-womens-helen-leather-sandal.product.100752596.html,1
www.costco.ca/akam/11/pixel_51898539,1
www.costco.ca/akam/11/pixel_34be1150,1
www.costco.ca/lg-24-in.-12-cu.-ft.-platinum-silver-counter-depth-bottom-freezer-refrigerator-with-door-cooling+-system.product.100511363.html,1
www.costco.ca/akam/11/pixel_a8a0134,1
www.costco.ca/akam/11/pixel_5255ed90,1
www.costco.ca/excellenceplus%2b-3-year-warranty.-no-deductibles-and-no-additional-fees-for-appliances-up-to-%24299.product.100309376.html,1
"costco.ca/palace-copper-finish-cutlery-set,-20-piece.product.100492861.html",1
www.costco.ca/akam/11/pixel_6b3f9129,1
www.costco.ca/freedom-4-ft.-%c3%97-8-ft.-single-axle%2c-3-in-1-folding-utility-trailer-kit.product.100485839.html,1
"costco.ca/chosen-foods-100%-pure-avocado-oil,-1-l.product.100416824.html",1
www.costco.ca/akam/11/pixel_7b99be0b,1
www.costco.ca/paradox---veste-compacte-pour-homme.product.100692869.html,1
www.costco.ca/astoria-4-piece-king-bedroom-set.product.100409359.html,1
www.costco.ca/classic-white-gold-unisex-band.product.100780268.html,1
costco.ca/.product.100786855.html,1
www.costco.ca/akam/11/pixel_77345c8b,1
www.costco.ca/dewalt---aspirateur-d%e2%80%99atelier-%c3%a0-r%c3%a9servoir-de-22%2c7-l-(6-gal-us).product.100771916.html,1
costco.ca/.product.100671317.html,1
www.costco.ca/samsung-1.9-cu.-ft.--black-stainless-steel-microwave%2c-900w.product.100674790.html,1
www.costco.ca/akam/11/pixel_1572720b,1
www.costco.ca/akam/13/pixel_7c716b36,1
"www.costco.ca/ipad-pro---clavier-smart-keyboard-folio-de-11,0-po,-francais.product.100650938.html",1
"costco.ca/seville-classics-ultraslimline-102-cm-(40-in.)-tower-fan,-grey.product.100698873.html",1
www.costco.ca/akam/11/pixel_180e2008,1
www.costco.ca/sifto-safe-step-ice-salt-20-kg.product.100555300.html,1
www.costco.ca/akam/11/pixel_9f1aaaf,1
adservice.google.ca/ddm/fls/i/dc_pre=COzqm_T08e4CFT4EaAgdAQAI3Q;src=6807316;type=idsmx0;cat=ga-dc0;u1=878119135.1613599053;u2=https:/www.retailmenot.com/view/costco.ca;u3=;u4=https:/www.retailmenot.com/view/costco.ca;ord=6972394021974.76;~oref=https:/www.retailmenot.com/v/costco.ca,1
www.costco.ca/.product.415201.html,1
www.costco.ca/akam/11/pixel_3c8ff227,1
www.costco.ca/akam/11/pixel_116c6022,1
costco.ca/webber-naturals-–-super-sleep----2-x-90-comprimés-à-dissolution-facile.product.10330376.html,1
www.costco.ca/.product.100323499.html,1
www.costco.ca/akam/13/pixel_22ffb4c,1
costco.ca/lifetime---ensemble-de-2-planches-à-rame-de-2.9-m-(9-pi-8-po)-freestyle-xl.product.100540736.html,1
www.costco.ca/apple-watch-series-7-gps-+-cellular-41mm.product.100816206.html,1
www.costco.ca/harrington-desk.product.100570696.html,1
www.costco.ca/akam/13/pixel_71b3eb5e,1
www.costco.ca/akam/13/pixel_526089cd,1
www.costco.ca/akam/11/pixel_7d993082,1
www.costco.ca/ove-adena-72-in.-shower.product.100242570.html,1
www.costco.ca/akam/11/pixel_eef695,1
customerservice.costco.ca/app/answers/detail/a_id/1827/kw/appliances/related/1/session/L2F2LzEvdGltZS8xNjE3NTA2Nzk5L2dlbi8xNjE3NTA2Nzk5L3NpZC9mVVBvJTdFUXBueVAwM1JwV2VGRkZJTzAwM2FJQ2F1MkxLMG56eWFWcDc5M3U3ZFRiZWJWSDVsbWpaNlVsVkpRNm1YY0xlcENpaGN4JTdFN3NtdGNxU19na2N5RzNxT0w2YjFRMDNOTVVSU01wUWRpMGdfZ3NiaUZTWUlRJTIxJTIx,1
"www.costco.ca/philips-quick-clean-pod-cartridges,-6-pack.product.100733014.html",1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.0-LBSQ/s8441494614266,1
www.costco.ca/akam/13/pixel_181a2587,1
www.costco.ca/citizen-eco-drive-brycen-blue-dial-men%e2%80%99s-watch.product.100689491.html,1
www.costco.ca/the-unscented-company-dish-soap-refill-box.product.100531703.html,1
www.costco.ca/akam/11/pixel_17f05c77,1
www.costco.ca/akam/11/pixel_b86511d,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.3-LCUM/s27916287672416,1
www.costco.ca/gertmenian-brio-indoor-area-rug---forsyth-red.product.100724715.html,1
costco.ca/funeral-faq.html,1
www.costco.ca/akam/11/pixel_17f68bc0,1
www.costco.ca/akam/11/pixel_399fa260,1
www.costco.ca/akam/11/pixel_44a33e48,1
costco.ca/buffalo---jean-taille-haute-pour-femme.product.100858494.html,1
www.costco.ca/akam/11/pixel_5bdb66ca,1
www.costco.ca/.product.100229148.html,1
www.costco.ca/akam/11/pixel_7d97f7bf,1
www.costco.ca/.product.100312588.html,1
www.costco.ca/akam/11/pixel_5def402b,1
www.costco.ca/safeblend-hand-and-body-soap-4-pack%09.product.100130517.html,1
www.costco.ca/ove-aveline-22-in.-vanity-with-17-in.-x-19.5-in-mirror.product.100587350.html,1
www.costco.ca/akam/11/pixel_1b886529,1
www.costco.ca/ensemble-de-quatre-pistolets-laser-x-révolution.product.100709493.html,1
www.costco.ca/maytag-30-in-stainless-steel-gas-freestanding-range-with-air-fryer.product.100812228.html,1
costco.ca/premium-seafood-mixed-pack-2.4-kg-(5.3-lb).product.100579436.html,1
www.costco.ca/akam/11/pixel_5bd5859e,1
www.costco.ca/akam/11/pixel_6d18b702,1
www.costco.ca/akam/11/pixel_43acee0c,1
www.costco.ca/akam/11/pixel_78cc5051,1
www.costco.ca/akam/11/pixel_219c414,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.3-LCS4/s01585583267930,1
www.costco.ca/rapidlash-%e2%80%93-s%c3%a9rum-am%c3%a9lioration-pour-les-cils-et-les-sourcils.product.100347176.html,1
www.costco.ca/akam/11/pixel_76b30f8e,1
www.costco.ca/boss-by-hugo-boss-0984-s-5mo-polarized-sunglasses.product.100735328.html,1
costco.ca/silver-paw-milo-dog-bed.product.100490398.html,1
www.costco.ca/.product.349220.html,1
www.costco.ca/akam/11/pixel_5165b6ab,1
"costco.ca/msi-ge75-10se-481ca-gaming-laptop,-i7-10750h.product.100736151.html",1
www.costco.ca/akam/11/pixel_4c010ae9,1
costco.ca/tommy-hilfiger-ladies-packable-jacket.product.100727149.html,1
www.costco.ca/akam/11/pixel_22fee26,1
www.costco.ca/koolatron-18-bottle-dual-zone-wine-cellar.product.100657249.html,1
www.costco.ca/akam/11/pixel_528a40e9,1
www.costco.ca/.product.100773270.html,1
www.costco.ca/prospera-home---sofa-et-causeuse-modernes-larsen-en-cuir-fleur.product.100659554.html,1
"www.costco.ca/hisense---r%c3%a9frig%c3%a9rateur-profondeur-comptoir-de-36-po-et-de-21,1-pi-cu-en-acier-inoxydable-r%c3%a9sistant-aux-taches-avec-porte-%c3%a0-2-battants-et-cong%c3%a9lateur-inf%c3%a9rieur.product.100670983.html",1
"www.costco.ca/less-mess-premium-garden-blend-soil---now-available-in-most-major-cities-across---on,-bc,-ab,-sk,-qc,-nb,-and-nl---free-delivery.product.100488954.html",1
"costco.ca/linette-rectangular-white-table-cover,-7-pack.product.100500144.html",1
costco.ca/solar-wallpost-mount-light-set.product.100800107.html,1
www.costco.ca/artika-swirl---lampadaire-moderne.product.100572782.html,1
www.costco.ca/32-degrees---paquet-de-3-cale%c3%a7ons-boxeurs-ajust%c3%a9s-pour-homme.product.100779009.html,1
customerservice.costco.ca/app/answers/detail/a_id/9753/kw/membership card damaged,1
www.costco.ca/akam/11/pixel_4266e888,1
"www.costco.ca/kraft-fromage-100-parmesan-r%C3%A2p%C3%A9,-680-g.product.100417860.html",1
www.costco.ca/sunbeam-renue-neck-and-shoulder-heating-pad-with-moist-heat-option---green.product.10339866.html,1
costco.ca/.product.100555492.html,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.3-LCS4/s37390718666978,1
www.costco.ca/akam/11/pixel_5be173de,1
www.costco.ca/akam/11/pixel_6b33b40e,1
www.costco.ca/akam/11/pixel_b798443,1
www.costco.ca/akam/11/pixel_b85e67c,1
www.costco.ca/gertmenian-marketplace-trellis-cream-shag-rug.product.100720378.html,1
www.costco.ca/imperia-xl---ensemble-composable-cin%c3%a9ma-maison-moderne-4-pi%c3%a8ces-en-cuir-fleur-et-%c3%a0-inclinaison-et-appuie-t%c3%aate-motoris%c3%a9e%2c-noir.product.100809652.html,1
www.costco.ca/akam/13/pixel_5b10d71c,1
costco.ca/pw-invincibelle-ruby-hydrangea---hydrangea-of-the-year.product.100647222.html,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.3-LBWB/s85112359833448,1
www.costco.ca/akam/11/pixel_aefdf92,1
www.costco.ca/akam/11/pixel_a61a189,1
www.costco.ca/birkenstock-women's-arizona-birko-flor-sandal.product.100532624.html,1
www.costco.ca/akam/11/pixel_a7a7054,1
www.costco.ca/akam/13/pixel_125ddf99,1
www.costco.ca/akam/11/pixel_dfd71ef,1
www.costco.ca/akam/11/pixel_dfb33d2,1
www.costco.ca/akam/11/pixel_6b33ede3,1
www.costco.ca/pavillion-black-4-piece-top-grain-leather-power-reclining-home-theatre-seating.product.100426045.html,1
www.costco.ca/akam/11/pixel_5171a7ff,1
www.costco.ca/akam/11/pixel_6b40c6d9,1
www.costco.ca/Genacol-%E2%80%93-Suppl%C3%A9ment-Formule-originale---270-capsules-de-collag%C3%A8ne.product.100338651.html,1
costco.ca/.product.100552348.html,1
www.costco.ca/akam/11/pixel_6b3d3225,1
www.costco.ca/.product.100463130.html,1
www.costco.ca/citizen-eco-drive-promaster-black-dial-men%e2%80%99s-watch.product.100689405.html,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.3-LCUM/s93104391612381,1
www.costco.ca/akam/11/pixel_7734286b,1
www.costco.ca/karbon-running-gloves.product.100813182.html,1
www.costco.ca/akam/11/pixel_b865b70,1
www.costco.ca/.product.1300176.html,1
www.costco.ca/akam/11/pixel_214b9ef,1
www.costco.ca/akam/11/pixel_7f7aa736,1
www.costco.ca/akam/11/pixel_7bc39d9d,1
www.costco.ca/akam/11/pixel_7b5e2f43,1
www.costco.ca/akam/11/pixel_7420be8f,1
www.costco.ca/akam/11/pixel_789d844c,1
www.costco.ca/carhartt-men's-crew-pocket-t-shirt.product.100947720.html,1
www.costco.ca/.product.100510603.html,1
"media-cdn.costco.ca/""www3/;MID=182839;type=eligibleimpression;placementID=1773290;setID=530933;channelID=0;CID=651229;BID=520656034;TAID=0;place=0;matches=[\""FR\\""];referrer=https:/www.costco.ca""/",1
www.costco.ca/akam/11/pixel_a6ee9b4,1
www.costco.ca/akam/11/pixel_7be1ceab,1
www.costco.ca/appollo-roman-97-cm-(38-in.)-modern-silver-decorative-mirror.product.100815011.html,1
www.costco.ca/akam/11/pixel_a0f7d40,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.3-LCXS/s59122902107276,1
"www.costco.ca/kirkland-signature-canola-oil-cooking-spray-2-count,-482-g.product.100568414.html",1
www.costco.ca/bestar-viva-modern-120.9-(47.6-in.)-height-adjustable-desk.product.100760353.html,1
www.costco.ca/serengeti---lunettes-de-soleil-yermo.product.100810026.html,1
www.costco.ca/jet%c3%a9-%c3%a0-capuche-en-fausse-fourrure-48-po-x-65-po.product.100826237.html,1
www.costco.ca/myralyn-spring-bathroom-faucet.product.PII_Annalect_Identified_02.html,1
www.costco.ca/jammin-jammies-women%e2%80%99s-2-piece-family-sleep-set.product.100979609.html,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.3-LBWB/s62316297836397,1
www.costco.ca/akam/11/pixel_6b3140ae,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.0-LBWB/s86905913581353,1
www.costco.ca/cypress-hills-greystone-rustic-wood-low-storage-cabinet.product.100715969.html,1
www.costco.ca/akam/11/pixel_3f73823b,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.3-LBWB/s07644177426959,1
www.costco.ca/tireminder-wireless-tire-pressure-monitoring-system-extra-transmitters-(tpms).product.100015003.html,1
www.costco.ca/ava-double-trundle-bed-with-dresser.product.100347879.html,1
www.costco.ca/lifetime-8-ft.-x-15-ft.-storage-shed.product.100742450.html,1
www.costco.ca/.product.100521979.html,1
"www.costco.ca/jamieson-vitamin-and-supplements-plus-protein-milk-chocolate,-935-g-powder.product.100674149.html",1
www.costco.ca/barista-prima-italian-roast-coffee%2c-80-k-cup-pods.product.100685249.html,1
www.costco.ca/akam/11/pixel_6d12dab0,1
www.costco.ca/.product.100721089.html,1
www.costco.ca/akam/13/pixel_524fb865,1
www.costco.ca/akam/11/pixel_34abe1ae,1
costco.ca/nutribullet-blender-combo.product.100801762.html,1
www.costco.ca/frigidaire-gallery-24-in.-stainless-steel-built-in-dishwasher-with-evendry-system.product.100501775.html,1
www.costco.ca/akam/13/pixel_1bb865bd,1
www.costco.ca/akam/11/pixel_123df4f4,1
www.costco.ca/pekkle-girls-hooded-bathrobe.product.100518970.html,1
www.costco.ca/akam/11/pixel_b8659b7,1
www.costco.ca/akam/11/pixel_2ebc75cc,1
www.costco.ca/benq---moniteur-designvue-pd2700u-4k-de-27-po.product.100566297.html,1
www.costco.ca/akam/11/pixel_6c65b0ac,1
www.costco.ca/akam/11/pixel_6b3fe029,1
www.costco.ca/rw-garcia-organic-sweet-potato-crackers%2C-680g.product.100560842.html,1
www.costco.ca/tomato-slicer-professional-with-serrated-blade-set-of-316-in..product.100985117.html,1
www.costco.ca/apple---%c3%89couteurs-enti%c3%a8rement-sans-fil-beats-fit-pro.product.100845663.html,1
www.costco.ca/akam/11/pixel_34466355,1
www.costco.ca/akam/13/pixel_72581ed9,1
"www.costco.ca/samsung-50""-class---tu7000-series---4k-uhd-led-lcd-tv%09.product.100601730.html",1
www.costco.ca/akam/11/pixel_344090ff,1
"costco.ca/bleu-lavande-roll-on-deodorant,-3-pack.product.100465416.html",1
www.costco.ca/akam/11/pixel_18145292,1
"www.costco.ca/kalorik---friteuse-num%c3%a9rique-%c3%a0-air-chaud-3-l-(3,2-chopines),-rouge.product.100830009.html",1
www.costco.ca/akam/11/pixel_6c8e8d2f,1
www.costco.ca/akam/11/pixel_43b07dac,1
www.costco.ca/akam/11/pixel_18ef9110,1
www.costco.ca/akam/11/pixel_76b525db,1
www.costco.ca/akam/11/pixel_6b3654f8,1
costco.ca/epson.html#Ecotank,1
www.costco.ca/akam/11/pixel_cafa528,1
www.costco.ca/.product.100489906.html,1
www.costco.ca/akam/11/pixel_76b56fa8,1
costco.ca/checked-luggage.html,1
www.costco.ca/akam/11/pixel_28f05a6,1
www.costco.ca/akam/11/pixel_7f7aa50e,1
"www.costco.ca/tahari---soutien-gorge-sans-coutures-pour-femme,-paquet-de-3.product.100767534.html",1
www.costco.ca/akam/11/pixel_26d0ed0f,1
"www.costco.ca/lifetime-243.8-cm-(8-ft.)-commercial-folding-tables,-white,-4-pack.product.100083797.html",1
www.costco.ca/medline-folding-rollator-with-8%E2%80%9D-wheels.product.100402089.html,1
www.costco.ca/akam/13/pixel_76bb1547,1
costco.ca/warehouse-locations/candiac-QC-556.html,1
costco.ca/meat.html#,1
www.costco.ca/akam/11/31a990f,1
www.costco.ca/akam/11/pixel_15732656,1
www.costco.ca/akam/11/pixel_7d9fee65,1
www.costco.ca/akam/13/pixel_348e117b,1
www.costco.ca/akam/11/pixel_4ad25f1,1
www.costco.ca/stockton-modern-accent-chair-with-arms.product.100814341.html,1
www.costco.ca/tygerclaw-black-desk-mount-with-keyboard-holder.product.100502226.html,1
www.costco.ca/.product.100476685.html,1
www.costco.ca/amisco-%e2%80%93-tabouret-de-bar-ou-de-comptoir-nest-brun.product.100109302.html,1
www.costco.ca/akam/11/pixel_1f32f92f,1
www.costco.ca/akam/11/pixel_72fb6b27,1
www.costco.ca/oral-b-flossaction---brossettes-de-rechange-pour-brosse-%c3%a0-dents-%c3%a9lectrique%2c-9-unit%c3%a9s.product.100711878.html,1
www.costco.ca/acker-modern-glass-top-dining-table.product.100692105.html,1
www.costco.ca/akam/11/pixel_6d12da09,1
www.costco.ca/elijah-high-back-office-chair.product.100831389.html,1
www.costco.ca/akam/11/pixel_74103a96,1
www.costco.ca/akam/11/pixel_cc9cc8f,1
www.costco.ca/akam/11/pixel_4269157a,1
www.costco.ca/akam/11/pixel_7420a8fb,1
www.costco.ca/honor-beige-contemporary-queen-bed-with-wood-legs.product.100705535.html,1
www.costco.ca/akam/11/pixel_b86590c,1
www.costco.ca/akam/11/pixel_40ede04c,1
www.costco.ca/neoprene-custom-seat-covers.product.10344257.html,1
www.costco.ca/mountain-sole-women&apos,1
www.costco.ca/shark-rotator-lift-away-aspirateur-vertical-avec-brosse-rotative-autonettoyante.product.100656234.html,1
www.costco.ca/turtle-beach---atlas-one-headset-gaming-headset.product.100695558.html,1
www.costco.ca/akam/11/pixel_6b40d23b,1
www.costco.ca/akam/13/pixel_31a9bf2,1
www.costco.ca/.product.1605777.html,1
www.costco.ca/klipsch-reference-5.1.2-ch-home-theater-speaker-system.product.PII_Annalect_Identified_02.html,1
www.costco.ca/revlon---brosse-coiffante-combin%c3%a9-avec-s%c3%a9choir.product.100727171.html,1
www.costco.ca/double-oval-drop-hoop-earrings-in-yellow-gold.product.PII_Annalect_Identified_02.html,1
www.costco.ca/akam/13/pixel_cca0704,1
www.costco.ca/akam/13/pixel_31a9b66,1
www.costco.ca/akam/11/pixel_17fcb78e,1
www.costco.ca/innovative-eyewear---lunettes-de-lecture-au-soleil%2c-paquet-de-2.product.100504819.html,1
www.costco.ca/akam/13/pixel_7423166f,1
www.costco.ca/new-age-slate-colour-luxury-vinyl-tiles-bundle.product.100707075.html,1
"media-cdn.costco.ca/www3/;MID=182839;type=viewableimpression;placementID=1814009;setID=530933;channelID=0;CID=666618;BID=520699641;TAID=0;place=0;matches=[""FR""];referrer=https:/www.costco.ca",1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.3-LCXS/s2786407509659,1
www.costco.ca/brother-bm3730-sewing-%26-quilting-machine.product.100367763.html,1
www.costco.ca/new-england-arbors-%e2%80%93-pergola-valencia-fixe-de-12-pi--x-16-pi.product.100286236.html,1
costco.ca/filing-supplies.html,1
www.costco.ca/akam/11/pixel_40028570,1
www.costco.ca/akam/11/pixel_5278bc15,1
www.costco.ca/akam/11/pixel_76c619b5,1
www.costco.ca/akam/11/pixel_43b09158,1
www.costco.ca/mac-sports-charriot-pliant-extralarge.product.100509390.html,1
smetrics.costco.ca/b/ss/cwcostcocaprod/1/JS-2.22.0-LBSQ/s3234585722466,1
www.costco.ca/akam/11/pixel_3dd4dd78,1
www.costco.ca/akam/11/pixel_6b3d3586,1
customerservice.costco.ca/app/answers/detail/a_id/218/session/L3RpbWUvMTYxMzMxNjgyNi9nZW4vMTYxMzMxNjgyNi9zaWQvZlVUY1BlMzRfJTdFR1ZRbEExT1FVTVVLamQwZkpYdWgwYnNUTXlYcHl1Y0pIR3E3N3Z2Snc4eHV3Z0JXRm9aZDYwc1JjTXc3dDdsMEQwSDJiUzlNWnFOTFZGbjVmM09sQm5wUjIlN0VOMmRhWEt3NHVLVmxDQl9iNk1WZyUyMSUyMQ==,1
www.costco.ca/akam/11/pixel_b8655bf,1
www.costco.ca/bush-key-west-contemporary-writing-desk.product.100784559.html,1
www.costco.ca/akam/11/pixel_35fef66a,1
www.costco.ca/akam/13/pixel_21403f1,1
www.costco.ca/microsoft-365-business-standard-digital-download.product.100461858.html,1
www.costco.ca/.product.100695974.html,1
"www.costco.ca/kenwood-%e2%80%93-batteur-sur-socle-de-6,6-l-(7-pte)-.product.100358746.html",1
www.costco.ca/akam/13/pixel_40ede1d8,1
customerservice.costco.ca/app/answers/list/kw/dameged iteam/page/1,1
www.costco.ca/akam/11/pixel_3482622c,1
www.costco.ca/akam/11/pixel_21b6f0f,1
www.costco.ca/akam/11/pixel_22fecbf,1
www.costco.ca/akam/11/pixel_626c5be7,1
www.costco.ca/akam/11/pixel_7100ad40,1
www.costco.ca/akam/11/pixel_6a1391b5,1
www.costco.ca/.product.100799032.html,1
www.costco.ca/akam/11/pixel_3446a18c,1
www.costco.ca/akam/11/pixel_cb0c3ae,1
costco.ca/solar-escape-sierra-hat.product.100731757.html,1
www.costco.ca/akam/11/pixel_125a50b9,1
www.costco.ca/c%c3%a9r%c3%a9ales-au-miel-et-aux-noix-cheerios%2c-1%2c51-kg.product.100417842.html,1
www.costco.ca/classic-accessories-skyshield-5th-rv-cover.product.100311770.html,1
costco.ca/ge-4.4-cu.ft.-washer-and-6.2-cu.ft.-dryer-top-load-laundry-suite-in-white-with-sanifresh-cycle.product.PII_Annalect_Identified_02.html,1
www.costco.ca/.product.100057563.html,1
www.costco.ca/hp-pavilion-tg01-1509p-gaming-desktop-bundle%2c-i5-10400f.product.100681534.html,1
www.costco.ca/akam/13/pixel_33f93d6a,1
www.costco.ca/akam/11/pixel_7d993002,1
"www.costco.ca/modern-double-storage-bed,-grey.product.100735554.html",1
"www.costco.ca/ottlite-lampe-de-bureau-%C3%A0-del-avec-base-de-couler-changeante,.product.100504760.html",1
www.costco.ca/akam/11/pixel_143dedc3,1
www.costco.ca/akam/11/pixel_518f725a,1
tires.costco.ca/akam/11/pixel_43ad3076,1
www.costco.ca/akam/11/pixel_a806b9c,1
www.costco.ca/ensemble-de-50-cintres-antid%c3%a9rapants.product.100460026.html,1
www.costco.ca/akam/11/pixel_349a0b2e,1
costco.ca/halo-infinite---xbox--series-x-&-xbox-one-game.product.100806009.html,1
www.costco.ca/akam/11/pixel_410d7d61,1
www.costco.ca/akam/11/pixel_199d45e,1
www.costco.ca/akam/11/pixel_410d890c,1
"www.costco.ca/essential-service-de-vaisselle-cylindrique-en-porcelaine,-16-pi%C3%A8ces.product.100503948.html",1
www.costco.ca/akam/11/pixel_6b3acdb0,1
www.costco.ca/akam/11/pixel_17ea651a,1
www.costco.ca/.product.100723980.html,1
www.costco.ca/akam/11/pixel_1b88a86c,1
www.costco.ca/akam/11/pixel_76c11c20,1
"www.costco.ca/g-floor-slate-grey-coin-tread-roll-out-flooring,-8.5-ft.-%c3%97-24-ft..product.100491335.html",1
www.costco.ca/akam/11/pixel_6f5d7f2a,1
www.costco.ca/.product.100157958.html,1
"www.costco.ca/dps-3d-insight---fauteuil-de-jeu-avec-appui-t%c3%aate-r%c3%a9glable,-bleu.product.100726196.html",1
www.costco.ca/akam/11/pixel_7d910b76,1
"costco.ca/braun-silk-épil-9-:-shave,-trim-&-epilate.product.100677732.html",1
www.costco.ca/akam/11/pixel_1238dc23,1
www.costco.ca/akam/11/pixel_55bc4bd8,1
www.costco.ca/akam/11/pixel_6a0bab37,1
www.costco.ca/akam/11/pixel_7b5e28d2,1
www.costco.ca/akam/11/pixel_6d83d575,1
www.costco.ca/ecarpetgallery-labrador-white-shag-area-rug.product.100122295.html,1
www.costco.ca/akam/11/pixel_31a8604,1
www.costco.ca/akam/11/pixel_17919e84,1
"www.costco.ca/asus-rog-strix-g10ce-dbi5660-gaming-desktop,-i5-11400f.product.100847247.html",1
www.costco.ca/akam/11/pixel_5627d5b0,1
www.costco.ca/akam/11/pixel_349a09b2,1
mobility.costco.ca/en/rate-plans/compare/results/14433-14432/,1
www.costco.ca/storm-contemporary-coffee-table.product.100787266.html,1
www.costco.ca/.product.100515525.html,1
www.costco.ca/akam/11/pixel_52dd53db,1
www.costco.ca/acer-nitro-5-an515-45-r84q-gaming-laptop-amd-ryzen-7-5800h.product.100978508.html,1
"www.costco.ca/gogo-quinoa-pasta-shells-and-vegan-cheese,-12-x-170-g.product.100813689.html",1
www.costco.ca/akam/11/pixel_399e8b99,1
www.costco.ca/akam/11/pixel_13c2634d,1
www.costco.ca/akam/11/pixel_685c3dd6,1
www.costco.ca/akam/11/pixel_6b3d61df,1
www.costco.ca/akam/11/pixel_a6e8822,1
www.costco.ca/akam/11/pixel_a7ad064,1
www.costco.ca/back-to-school.html,1
www.costco.ca/akam/11/pixel_a5cf9e9,1
www.costco.ca/kirkland-signature-citrus-body-wash%2c-2-x-800-ml.product.100798449.html,1
www.costco.ca/collection-de-fleurs-adapt%c3%a9es-%c3%a0-la-s%c3%a9cheresse.product.100279872.html,1
www.costco.ca/akam/11/pixel_20b82553,1
www.costco.ca/akam/11/pixel_6b33b331,1
www.costco.ca/akam/13/pixel_b86526a,1
customerservice.costco.ca/app/answers/list/p/283;292/session/L3RpbWUvMTYxMDI0MTg3NS9nZW4vMTYxMDI0MTg3NS9zaWQvZlVYU0gxM0dhZHFBNXVYUHJ6WnJTblBmMFFkRTBvMjdiY1FKX0JCbU5mbVdPRmVjTEVnTnpLVVMwd2tkTVNQVGk0dkRMcHpxSGZoQ21TNm9adkYyVEJscEFfZURnU3NXdkJ6dGl0NXI0QjZhY0JpVnhURThHVzZ3JTIxJTIx,1
www.costco.ca/akam/11/pixel_31a87a9,1
www.costco.ca/akam/11/pixel_17f0c446,1
costco.ca/oxo-softworks-9-piece-pop-container-set-.product.100505951.html,1
www.costco.ca/akam/11/pixel_2cc01a9,1
www.costco.ca/akam/11/pixel_af6572f,1
www.costco.ca/akam/11/pixel_35247576,1
www.costco.ca/akam/11/pixel_7e4ac25f,1
www.costco.ca/akam/11/pixel_4bdc898,1
www.costco.ca/akam/11/pixel_3c8c124c,1
www.costco.ca/akam/11/pixel_5bf7d9c8,1
www.costco.ca/akam/11/pixel_2921836,1
www.costco.ca/akam/11/pixel_2f6a8308,1
www.costco.ca/akam/11/pixel_125a4ec8,1
"www.costco.ca/huile-de-canola-saporito,-5-l.product.100418166.html",1
www.costco.ca/akam/11/pixel_116c6226,1
www.costco.ca/akam/13/pixel_6b33aefd,1
www.costco.ca/torchiere-contemporary-floor-lamp-with-reader-in-brushed-steel.product.100687145.html,1
www.costco.ca/mode-avalanche---short-de-v%c3%a9lo-pour-femme.product.100845229.html,1
www.costco.ca/kingsway-wagyu-beef-frankfurters-375-g-(13.2-oz)-4-pack.product.100769466.html,1
www.costco.ca/kettler-ren%c3%a9-pierre-leader-indoor-foosball-table.product.100811305.html,1
www.costco.ca/akam/11/pixel_eef4ea,1
www.costco.ca/akam/11/pixel_70a68c9e,1
www.costco.ca/dog-delights---sac-de-b%c3%a2tonnets-de-b%c5%93uf-pour-chien.product.100662575.html,1
www.costco.ca/ecohouzng-ceramic-hot-%2b-cool-tower-heater.product.100459490.html,1
www.costco.ca/akam/11/pixel_b865384,1
www.costco.ca/premium-song---graines-de-premi%c3%a8re-qualit%c3%a9-pour-oiseaux-chanteurs-sauvages-(15-kg).product.100547516.html,1
www.costco.ca/akam/11/pixel_df9cb43,1
www.costco.ca/whirlpool---cuisini%c3%a8re-%c3%a9lectrique-autoportante-blanche-%c3%a0-5-%c3%a9l%c3%a9ments-de-30-po-5%2c3-pi3-avec-friteuse-%c3%a0-air.product.100814028.html,1
www.costco.ca/akam/11/pixel_44919c4f,1
www.costco.ca/akam/11/pixel_6c65b164,1
www.costco.ca/rippled-king-upholstered-bed.product.100673006.html,1
www.costco.ca/akam/11/pixel_a67652c,1
www.costco.ca/tulsa-desk.product.100503135.html,1
www.costco.ca/akam/11/pixel_626055fa,1
"www.costco.ca/neutrogena-hydro-boost-gel-cream,-2-x-47-ml.product.100466677.html",1
www.costco.ca/.product.100746463.html,1
www.costco.ca/akam/11/pixel_6fefeca6,1
www.costco.ca/napoleon---foyer-%c3%a9lectrique-mural-de-106%2c7-cm-(42-po).product.100505845.html,1
